Value,attempts,intercepted,susceptible,secure
0.44,8463,0,0,0.44
0.56,8464,0,0.56,0
0.58,8465,0,0.58,0
0.48,8466,0,0,0.48
0.57,8467,0,0.57,0
0.41,8468,0,0,0.41
0.59,8469,0,0.59,0
0.5,8470,0,0.5,0
0.46,8471,0,0,0.46
0.45,8472,0,0,0.45
0.5,8473,0,0.5,0
0.43,8474,0,0,0.43
0.51,8475,0,0.51,0
0.51,8476,0,0.51,0
0.53,8477,0,0.53,0
0.48,8478,0,0,0.48
0.55,8479,0,0.55,0
0.52,8480,0,0.52,0
0.5,8481,0,0.5,0
0.49,8482,0,0,0.49
0.46,8483,0,0,0.46
0.46,8484,0,0,0.46
0.5,8485,0,0.5,0
0.53,8486,0,0.53,0
0.44,8487,0,0,0.44
0.52,8488,0,0.52,0
0.47,8489,0,0,0.47
0.45,8490,0,0,0.45
0.48,8491,0,0,0.48
0.57,8492,0,0.57,0
0.51,8493,0,0.51,0
0.42,8494,0,0,0.42
0.53,8495,0,0.53,0
0.48,8496,0,0,0.48
0.43,8497,0,0,0.43
0.44,8498,0,0,0.44
0.54,8499,0,0.54,0
0.62,8500,0,0.62,0
0.47,8501,0,0,0.47
0.47,8502,0,0,0.47
0.57,8503,0,0.57,0
0.46,8504,0,0,0.46
0.53,8505,0,0.53,0
0.51,8506,0,0.51,0
0.5,8507,0,0.5,0
0.46,8508,0,0,0.46
0.44,8509,0,0,0.44
0.5,8510,0,0.5,0
0.35,8511,0,0,0.35
0.49,8512,0,0,0.49
0.47,8513,0,0,0.47
0.47,8514,0,0,0.47
0.45,8515,0,0,0.45
0.41,8516,0,0,0.41
0.45,8517,0,0,0.45
0.44,8518,0,0,0.44
0.52,8519,0,0.52,0
0.48,8520,0,0,0.48
0.56,8521,0,0.56,0
0.46,8522,0,0,0.46
0.47,8523,0,0,0.47
0.55,8524,0,0.55,0
0.47,8525,0,0,0.47
0.54,8526,0,0.54,0
0.54,8527,0,0.54,0
0.5,8528,0,0.5,0
0.48,8529,0,0,0.48
0.49,8530,0,0,0.49
0.5,8531,0,0.5,0
0.54,8532,0,0.54,0
0.49,8533,0,0,0.49
0.48,8534,0,0,0.48
0.55,8535,0,0.55,0
0.45,8536,0,0,0.45
0.53,8537,0,0.53,0
0.46,8538,0,0,0.46
0.48,8539,0,0,0.48
0.47,8540,0,0,0.47
0.45,8541,0,0,0.45
0.49,8542,0,0,0.49
0.51,8543,0,0.51,0
0.43,8544,0,0,0.43
0.54,8545,0,0.54,0
0.54,8546,0,0.54,0
0.5,8547,0,0.5,0
0.53,8548,0,0.53,0
0.53,8549,0,0.53,0
0.47,8550,0,0,0.47
0.47,8551,0,0,0.47
0.48,8552,0,0,0.48
0.48,8553,0,0,0.48
0.54,8554,0,0.54,0
0.47,8555,0,0,0.47
0.49,8556,0,0,0.49
0.52,8557,0,0.52,0
0.55,8558,0,0.55,0
0.47,8559,0,0,0.47
0.56,8560,0,0.56,0
0.53,8561,0,0.53,0
0.48,8562,0,0,0.48
0.51,8563,0,0.51,0
0.47,8564,0,0,0.47
0.54,8565,0,0.54,0
0.55,8566,0,0.55,0
0.42,8567,0,0,0.42
0.59,8568,0,0.59,0
0.49,8569,0,0,0.49
0.5,8570,0,0.5,0
0.45,8571,0,0,0.45
0.45,8572,0,0,0.45
0.48,8573,0,0,0.48
0.53,8574,0,0.53,0
0.47,8575,0,0,0.47
0.51,8576,0,0.51,0
0.52,8577,0,0.52,0
0.54,8578,0,0.54,0
0.52,8579,0,0.52,0
0.53,8580,0,0.53,0
0.55,8581,0,0.55,0
0.51,8582,0,0.51,0
0.49,8583,0,0,0.49
0.57,8584,0,0.57,0
0.52,8585,0,0.52,0
0.53,8586,0,0.53,0
0.49,8587,0,0,0.49
0.49,8588,0,0,0.49
0.44,8589,0,0,0.44
0.47,8590,0,0,0.47
0.51,8591,0,0.51,0
0.49,8592,0,0,0.49
0.45,8593,0,0,0.45
0.57,8594,0,0.57,0
0.61,8595,0,0.61,0
0.5,8596,0,0.5,0
0.51,8597,0,0.51,0
0.53,8598,0,0.53,0
0.49,8599,0,0,0.49
0.49,8600,0,0,0.49
0.48,8601,0,0,0.48
0.41,8602,0,0,0.41
0.49,8603,0,0,0.49
0.54,8604,0,0.54,0
0.51,8605,0,0.51,0
0.46,8606,0,0,0.46
0.47,8607,0,0,0.47
0.47,8608,0,0,0.47
0.46,8609,0,0,0.46
0.5,8610,0,0.5,0
0.48,8611,0,0,0.48
0.5,8612,0,0.5,0
0.48,8613,0,0,0.48
0.46,8614,0,0,0.46
0.6,8615,0,0.6,0
0.58,8616,0,0.58,0
0.49,8617,0,0,0.49
0.5,8618,0,0.5,0
0.47,8619,0,0,0.47
0.47,8620,0,0,0.47
0.51,8621,0,0.51,0
0.53,8622,0,0.53,0
0.5,8623,0,0.5,0
0.53,8624,0,0.53,0
0.59,8625,0,0.59,0
0.49,8626,0,0,0.49
0.57,8627,0,0.57,0
0.54,8628,0,0.54,0
0.63,8629,0,0.63,0
0.47,8630,0,0,0.47
0.57,8631,0,0.57,0
0.51,8632,0,0.51,0
0.44,8633,0,0,0.44
0.57,8634,0,0.57,0
0.56,8635,0,0.56,0
0.46,8636,0,0,0.46
0.57,8637,0,0.57,0
0.52,8638,0,0.52,0
0.56,8639,0,0.56,0
0.52,8640,0,0.52,0
0.51,8641,0,0.51,0
0.56,8642,0,0.56,0
0.49,8643,0,0,0.49
0.55,8644,0,0.55,0
0.52,8645,0,0.52,0
0.48,8646,0,0,0.48
0.5,8647,0,0.5,0
0.54,8648,0,0.54,0
0.49,8649,0,0,0.49
0.5,8650,0,0.5,0
0.51,8651,0,0.51,0
0.59,8652,0,0.59,0
0.57,8653,0,0.57,0
0.46,8654,0,0,0.46
0.53,8655,0,0.53,0
0.49,8656,0,0,0.49
0.52,8657,0,0.52,0
0.46,8658,0,0,0.46
0.36,8659,0,0,0.36
0.51,8660,0,0.51,0
0.45,8661,0,0,0.45
0.49,8662,0,0,0.49
0.56,8663,0,0.56,0
0.49,8664,0,0,0.49
0.44,8665,0,0,0.44
0.56,8666,0,0.56,0
0.55,8667,0,0.55,0
0.56,8668,0,0.56,0
0.44,8669,0,0,0.44
0.4,8670,0,0,0.4
0.62,8671,0,0.62,0
0.47,8672,0,0,0.47
0.43,8673,0,0,0.43
0.55,8674,0,0.55,0
0.42,8675,0,0,0.42
0.5,8676,0,0.5,0
0.6,8677,0,0.6,0
0.52,8678,0,0.52,0
0.45,8679,0,0,0.45
0.59,8680,0,0.59,0
0.51,8681,0,0.51,0
0.6,8682,0,0.6,0
0.46,8683,0,0,0.46
0.52,8684,0,0.52,0
0.49,8685,0,0,0.49
0.49,8686,0,0,0.49
0.55,8687,0,0.55,0
0.42,8688,0,0,0.42
0.42,8689,0,0,0.42
0.48,8690,0,0,0.48
0.51,8691,0,0.51,0
0.53,8692,0,0.53,0
0.51,8693,0,0.51,0
0.48,8694,0,0,0.48
0.48,8695,0,0,0.48
0.51,8696,0,0.51,0
0.47,8697,0,0,0.47
0.48,8698,0,0,0.48
0.47,8699,0,0,0.47
0.49,8700,0,0,0.49
0.45,8701,0,0,0.45
0.48,8702,0,0,0.48
0.56,8703,0,0.56,0
0.53,8704,0,0.53,0
0.53,8705,0,0.53,0
0.51,8706,0,0.51,0
0.46,8707,0,0,0.46
0.5,8708,0,0.5,0
0.57,8709,0,0.57,0
0.59,8710,0,0.59,0
0.57,8711,0,0.57,0
0.47,8712,0,0,0.47
0.57,8713,0,0.57,0
0.5,8714,0,0.5,0
0.48,8715,0,0,0.48
0.43,8716,0,0,0.43
0.46,8717,0,0,0.46
0.49,8718,0,0,0.49
0.47,8719,0,0,0.47
0.49,8720,0,0,0.49
0.54,8721,0,0.54,0
0.45,8722,0,0,0.45
0.51,8723,0,0.51,0
0.42,8724,0,0,0.42
0.57,8725,0,0.57,0
0.46,8726,0,0,0.46
0.5,8727,0,0.5,0
0.52,8728,0,0.52,0
0.49,8729,0,0,0.49
0.4,8730,0,0,0.4
0.52,8731,0,0.52,0
0.53,8732,0,0.53,0
0.5,8733,0,0.5,0
0.52,8734,0,0.52,0
0.49,8735,0,0,0.49
0.44,8736,0,0,0.44
0.43,8737,0,0,0.43
0.46,8738,0,0,0.46
0.58,8739,0,0.58,0
0.56,8740,0,0.56,0
0.44,8741,0,0,0.44
0.51,8742,0,0.51,0
0.4,8743,0,0,0.4
0.53,8744,0,0.53,0
0.48,8745,0,0,0.48
0.44,8746,0,0,0.44
0.44,8747,0,0,0.44
0.5,8748,0,0.5,0
0.49,8749,0,0,0.49
0.53,8750,0,0.53,0
0.41,8751,0,0,0.41
0.55,8752,0,0.55,0
0.44,8753,0,0,0.44
0.5,8754,0,0.5,0
0.42,8755,0,0,0.42
0.51,8756,0,0.51,0
0.42,8757,0,0,0.42
0.48,8758,0,0,0.48
0.62,8759,0,0.62,0
0.51,8760,0,0.51,0
0.46,8761,0,0,0.46
0.49,8762,0,0,0.49
0.47,8763,0,0,0.47
0.42,8764,0,0,0.42
0.5,8765,0,0.5,0
0.46,8766,0,0,0.46
0.55,8767,0,0.55,0
0.47,8768,0,0,0.47
0.5,8769,0,0.5,0
0.44,8770,0,0,0.44
0.42,8771,0,0,0.42
0.46,8772,0,0,0.46
0.5,8773,0,0.5,0
0.49,8774,0,0,0.49
0.46,8775,0,0,0.46
0.64,8776,0,0.64,0
0.5,8777,0,0.5,0
0.48,8778,0,0,0.48
0.62,8779,0,0.62,0
0.5,8780,0,0.5,0
0.45,8781,0,0,0.45
0.53,8782,0,0.53,0
0.64,8783,0,0.64,0
0.49,8784,0,0,0.49
0.5,8785,0,0.5,0
0.54,8786,0,0.54,0
0.44,8787,0,0,0.44
0.48,8788,0,0,0.48
0.56,8789,0,0.56,0
0.53,8790,0,0.53,0
0.57,8791,0,0.57,0
0.6,8792,0,0.6,0
0.64,8793,0,0.64,0
0.43,8794,0,0,0.43
0.56,8795,0,0.56,0
0.6,8796,0,0.6,0
0.5,8797,0,0.5,0
0.53,8798,0,0.53,0
0.52,8799,0,0.52,0
0.57,8800,0,0.57,0
0.53,8801,0,0.53,0
0.44,8802,0,0,0.44
0.47,8803,0,0,0.47
0.53,8804,0,0.53,0
0.45,8805,0,0,0.45
0.58,8806,0,0.58,0
0.5,8807,0,0.5,0
0.44,8808,0,0,0.44
0.43,8809,0,0,0.43
0.58,8810,0,0.58,0
0.53,8811,0,0.53,0
0.45,8812,0,0,0.45
0.54,8813,0,0.54,0
0.44,8814,0,0,0.44
0.59,8815,0,0.59,0
0.45,8816,0,0,0.45
0.47,8817,0,0,0.47
0.51,8818,0,0.51,0
0.57,8819,0,0.57,0
0.46,8820,0,0,0.46
0.47,8821,0,0,0.47
0.53,8822,0,0.53,0
0.48,8823,0,0,0.48
0.55,8824,0,0.55,0
0.47,8825,0,0,0.47
0.53,8826,0,0.53,0
0.52,8827,0,0.52,0
0.49,8828,0,0,0.49
0.47,8829,0,0,0.47
0.53,8830,0,0.53,0
0.54,8831,0,0.54,0
0.53,8832,0,0.53,0
0.56,8833,0,0.56,0
0.55,8834,0,0.55,0
0.42,8835,0,0,0.42
0.51,8836,0,0.51,0
0.47,8837,0,0,0.47
0.49,8838,0,0,0.49
0.51,8839,0,0.51,0
0.41,8840,0,0,0.41
0.41,8841,0,0,0.41
0.49,8842,0,0,0.49
0.52,8843,0,0.52,0
0.53,8844,0,0.53,0
0.44,8845,0,0,0.44
0.54,8846,0,0.54,0
0.53,8847,0,0.53,0
0.45,8848,0,0,0.45
0.46,8849,0,0,0.46
0.51,8850,0,0.51,0
0.53,8851,0,0.53,0
0.51,8852,0,0.51,0
0.46,8853,0,0,0.46
0.47,8854,0,0,0.47
0.54,8855,0,0.54,0
0.48,8856,0,0,0.48
0.54,8857,0,0.54,0
0.55,8858,0,0.55,0
0.51,8859,0,0.51,0
0.54,8860,0,0.54,0
0.48,8861,0,0,0.48
0.51,8862,0,0.51,0
0.48,8863,0,0,0.48
0.45,8864,0,0,0.45
0.49,8865,0,0,0.49
0.45,8866,0,0,0.45
0.5,8867,0,0.5,0
0.5,8868,0,0.5,0
0.56,8869,0,0.56,0
0.54,8870,0,0.54,0
0.53,8871,0,0.53,0
0.41,8872,0,0,0.41
0.46,8873,0,0,0.46
0.6,8874,0,0.6,0
0.49,8875,0,0,0.49
0.42,8876,0,0,0.42
0.49,8877,0,0,0.49
0.51,8878,0,0.51,0
0.51,8879,0,0.51,0
0.5,8880,0,0.5,0
0.48,8881,0,0,0.48
0.53,8882,0,0.53,0
0.52,8883,0,0.52,0
0.54,8884,0,0.54,0
0.47,8885,0,0,0.47
0.45,8886,0,0,0.45
0.46,8887,0,0,0.46
0.55,8888,0,0.55,0
0.53,8889,0,0.53,0
0.49,8890,0,0,0.49
0.48,8891,0,0,0.48
0.49,8892,0,0,0.49
0.46,8893,0,0,0.46
0.45,8894,0,0,0.45
0.47,8895,0,0,0.47
0.59,8896,0,0.59,0
0.55,8897,0,0.55,0
0.55,8898,0,0.55,0
0.48,8899,0,0,0.48
0.39,8900,0,0,0.39
0.47,8901,0,0,0.47
0.44,8902,0,0,0.44
0.46,8903,0,0,0.46
0.49,8904,0,0,0.49
0.46,8905,0,0,0.46
0.5,8906,0,0.5,0
0.57,8907,0,0.57,0
0.53,8908,0,0.53,0
0.42,8909,0,0,0.42
0.63,8910,0,0.63,0
0.51,8911,0,0.51,0
0.45,8912,0,0,0.45
0.48,8913,0,0,0.48
0.42,8914,0,0,0.42
0.52,8915,0,0.52,0
0.58,8916,0,0.58,0
0.51,8917,0,0.51,0
0.57,8918,0,0.57,0
0.46,8919,0,0,0.46
0.44,8920,0,0,0.44
0.44,8921,0,0,0.44
0.43,8922,0,0,0.43
0.43,8923,0,0,0.43
0.47,8924,0,0,0.47
0.42,8925,0,0,0.42
0.52,8926,0,0.52,0
0.48,8927,0,0,0.48
0.48,8928,0,0,0.48
0.64,8929,0,0.64,0
0.51,8930,0,0.51,0
0.47,8931,0,0,0.47
0.5,8932,0,0.5,0
0.5,8933,0,0.5,0
0.43,8934,0,0,0.43
0.46,8935,0,0,0.46
0.49,8936,0,0,0.49
0.5,8937,0,0.5,0
0.46,8938,0,0,0.46
0.46,8939,0,0,0.46
0.5,8940,0,0.5,0
0.48,8941,0,0,0.48
0.54,8942,0,0.54,0
0.49,8943,0,0,0.49
0.52,8944,0,0.52,0
0.51,8945,0,0.51,0
0.47,8946,0,0,0.47
0.48,8947,0,0,0.48
0.49,8948,0,0,0.49
0.44,8949,0,0,0.44
0.43,8950,0,0,0.43
0.5,8951,0,0.5,0
0.58,8952,0,0.58,0
0.47,8953,0,0,0.47
0.48,8954,0,0,0.48
0.56,8955,0,0.56,0
0.57,8956,0,0.57,0
0.46,8957,0,0,0.46
0.45,8958,0,0,0.45
0.48,8959,0,0,0.48
0.51,8960,0,0.51,0
0.42,8961,0,0,0.42
0.59,8962,0,0.59,0
0.45,8963,0,0,0.45
0.41,8964,0,0,0.41
0.44,8965,0,0,0.44
0.44,8966,0,0,0.44
0.51,8967,0,0.51,0
0.5,8968,0,0.5,0
0.5,8969,0,0.5,0
0.54,8970,0,0.54,0
0.43,8971,0,0,0.43
0.53,8972,0,0.53,0
0.52,8973,0,0.52,0
0.53,8974,0,0.53,0
0.49,8975,0,0,0.49
0.42,8976,0,0,0.42
0.52,8977,0,0.52,0
0.46,8978,0,0,0.46
0.43,8979,0,0,0.43
0.52,8980,0,0.52,0
0.49,8981,0,0,0.49
0.49,8982,0,0,0.49
0.59,8983,0,0.59,0
0.55,8984,0,0.55,0
0.4,8985,0,0,0.4
0.51,8986,0,0.51,0
0.57,8987,0,0.57,0
0.42,8988,0,0,0.42
0.43,8989,0,0,0.43
0.41,8990,0,0,0.41
0.46,8991,0,0,0.46
0.54,8992,0,0.54,0
0.48,8993,0,0,0.48
0.51,8994,0,0.51,0
0.44,8995,0,0,0.44
0.5,8996,0,0.5,0
0.51,8997,0,0.51,0
0.47,8998,0,0,0.47
0.5,8999,0,0.5,0
0.51,9000,0,0.51,0
0.5,9001,0,0.5,0
0.47,9002,0,0,0.47
0.56,9003,0,0.56,0
0.56,9004,0,0.56,0
0.48,9005,0,0,0.48
0.53,9006,0,0.53,0
0.55,9007,0,0.55,0
0.49,9008,0,0,0.49
0.43,9009,0,0,0.43
0.5,9010,0,0.5,0
0.59,9011,0,0.59,0
0.46,9012,0,0,0.46
0.5,9013,0,0.5,0
0.51,9014,0,0.51,0
0.46,9015,0,0,0.46
0.47,9016,0,0,0.47
0.56,9017,0,0.56,0
0.68,9018,0,0.68,0
0.51,9019,0,0.51,0
0.5,9020,0,0.5,0
0.47,9021,0,0,0.47
0.54,9022,0,0.54,0
0.46,9023,0,0,0.46
0.56,9024,0,0.56,0
0.51,9025,0,0.51,0
0.49,9026,0,0,0.49
0.46,9027,0,0,0.46
0.52,9028,0,0.52,0
0.57,9029,0,0.57,0
0.42,9030,0,0,0.42
0.45,9031,0,0,0.45
0.58,9032,0,0.58,0
0.54,9033,0,0.54,0
0.51,9034,0,0.51,0
0.56,9035,0,0.56,0
0.56,9036,0,0.56,0
0.49,9037,0,0,0.49
0.49,9038,0,0,0.49
0.48,9039,0,0,0.48
0.48,9040,0,0,0.48
0.51,9041,0,0.51,0
0.55,9042,0,0.55,0
0.54,9043,0,0.54,0
0.44,9044,0,0,0.44
0.48,9045,0,0,0.48
0.49,9046,0,0,0.49
0.42,9047,0,0,0.42
0.45,9048,0,0,0.45
0.55,9049,0,0.55,0
0.46,9050,0,0,0.46
0.43,9051,0,0,0.43
0.51,9052,0,0.51,0
0.53,9053,0,0.53,0
0.44,9054,0,0,0.44
0.45,9055,0,0,0.45
0.42,9056,0,0,0.42
0.44,9057,0,0,0.44
0.54,9058,0,0.54,0
0.56,9059,0,0.56,0
0.45,9060,0,0,0.45
0.5,9061,0,0.5,0
0.51,9062,0,0.51,0
0.48,9063,0,0,0.48
0.52,9064,0,0.52,0
0.53,9065,0,0.53,0
0.44,9066,0,0,0.44
0.44,9067,0,0,0.44
0.51,9068,0,0.51,0
0.52,9069,0,0.52,0
0.44,9070,0,0,0.44
0.57,9071,0,0.57,0
0.47,9072,0,0,0.47
0.45,9073,0,0,0.45
0.43,9074,0,0,0.43
0.45,9075,0,0,0.45
0.59,9076,0,0.59,0
0.53,9077,0,0.53,0
0.48,9078,0,0,0.48
0.49,9079,0,0,0.49
0.46,9080,0,0,0.46
0.46,9081,0,0,0.46
0.49,9082,0,0,0.49
0.48,9083,0,0,0.48
0.55,9084,0,0.55,0
0.56,9085,0,0.56,0
0.52,9086,0,0.52,0
0.6,9087,0,0.6,0
0.39,9088,0,0,0.39
0.51,9089,0,0.51,0
0.57,9090,0,0.57,0
0.58,9091,0,0.58,0
0.57,9092,0,0.57,0
0.64,9093,0,0.64,0
0.5,9094,0,0.5,0
0.54,9095,0,0.54,0
0.54,9096,0,0.54,0
0.46,9097,0,0,0.46
0.51,9098,0,0.51,0
0.48,9099,0,0,0.48
0.49,9100,0,0,0.49
0.51,9101,0,0.51,0
0.42,9102,0,0,0.42
0.48,9103,0,0,0.48
0.46,9104,0,0,0.46
0.41,9105,0,0,0.41
0.42,9106,0,0,0.42
0.48,9107,0,0,0.48
0.61,9108,0,0.61,0
0.54,9109,0,0.54,0
0.48,9110,0,0,0.48
0.55,9111,0,0.55,0
0.49,9112,0,0,0.49
0.5,9113,0,0.5,0
0.6,9114,0,0.6,0
0.45,9115,0,0,0.45
0.58,9116,0,0.58,0
0.56,9117,0,0.56,0
0.54,9118,0,0.54,0
0.56,9119,0,0.56,0
0.56,9120,0,0.56,0
0.43,9121,0,0,0.43
0.52,9122,0,0.52,0
0.4,9123,0,0,0.4
0.43,9124,0,0,0.43
0.54,9125,0,0.54,0
0.51,9126,0,0.51,0
0.57,9127,0,0.57,0
0.48,9128,0,0,0.48
0.43,9129,0,0,0.43
0.53,9130,0,0.53,0
0.41,9131,0,0,0.41
0.54,9132,0,0.54,0
0.62,9133,0,0.62,0
0.53,9134,0,0.53,0
0.53,9135,0,0.53,0
0.48,9136,0,0,0.48
0.54,9137,0,0.54,0
0.46,9138,0,0,0.46
0.61,9139,0,0.61,0
0.53,9140,0,0.53,0
0.45,9141,0,0,0.45
0.55,9142,0,0.55,0
0.57,9143,0,0.57,0
0.52,9144,0,0.52,0
0.5,9145,0,0.5,0
0.51,9146,0,0.51,0
0.47,9147,0,0,0.47
0.5,9148,0,0.5,0
0.45,9149,0,0,0.45
0.47,9150,0,0,0.47
0.45,9151,0,0,0.45
0.49,9152,0,0,0.49
0.45,9153,0,0,0.45
0.54,9154,0,0.54,0
0.44,9155,0,0,0.44
0.55,9156,0,0.55,0
0.44,9157,0,0,0.44
0.45,9158,0,0,0.45
0.51,9159,0,0.51,0
0.42,9160,0,0,0.42
0.51,9161,0,0.51,0
0.55,9162,0,0.55,0
0.52,9163,0,0.52,0
0.5,9164,0,0.5,0
0.53,9165,0,0.53,0
0.5,9166,0,0.5,0
0.54,9167,0,0.54,0
0.48,9168,0,0,0.48
0.53,9169,0,0.53,0
0.55,9170,0,0.55,0
0.56,9171,0,0.56,0
0.46,9172,0,0,0.46
0.56,9173,0,0.56,0
0.6,9174,0,0.6,0
0.53,9175,0,0.53,0
0.49,9176,0,0,0.49
0.45,9177,0,0,0.45
0.53,9178,0,0.53,0
0.56,9179,0,0.56,0
0.58,9180,0,0.58,0
0.42,9181,0,0,0.42
0.53,9182,0,0.53,0
0.36,9183,0,0,0.36
0.54,9184,0,0.54,0
0.53,9185,0,0.53,0
0.52,9186,0,0.52,0
0.51,9187,0,0.51,0
0.52,9188,0,0.52,0
0.51,9189,0,0.51,0
0.51,9190,0,0.51,0
0.57,9191,0,0.57,0
0.48,9192,0,0,0.48
0.41,9193,0,0,0.41
0.41,9194,0,0,0.41
0.41,9195,0,0,0.41
0.5,9196,0,0.5,0
0.53,9197,0,0.53,0
0.42,9198,0,0,0.42
0.52,9199,0,0.52,0
0.46,9200,0,0,0.46
0.48,9201,0,0,0.48
0.55,9202,0,0.55,0
0.58,9203,0,0.58,0
0.5,9204,0,0.5,0
0.55,9205,0,0.55,0
0.48,9206,0,0,0.48
0.56,9207,0,0.56,0
0.57,9208,0,0.57,0
0.56,9209,0,0.56,0
0.5,9210,0,0.5,0
0.61,9211,0,0.61,0
0.55,9212,0,0.55,0
0.45,9213,0,0,0.45
0.54,9214,0,0.54,0
0.5,9215,0,0.5,0
0.49,9216,0,0,0.49
0.58,9217,0,0.58,0
0.55,9218,0,0.55,0
0.46,9219,0,0,0.46
0.54,9220,0,0.54,0
0.46,9221,0,0,0.46
0.52,9222,0,0.52,0
0.45,9223,0,0,0.45
0.57,9224,0,0.57,0
0.49,9225,0,0,0.49
0.37,9226,0,0,0.37
0.53,9227,0,0.53,0
0.5,9228,0,0.5,0
0.5,9229,0,0.5,0
0.5,9230,0,0.5,0
0.46,9231,0,0,0.46
0.52,9232,0,0.52,0
0.55,9233,0,0.55,0
0.48,9234,0,0,0.48
0.56,9235,0,0.56,0
0.52,9236,0,0.52,0
0.47,9237,0,0,0.47
0.5,9238,0,0.5,0
0.52,9239,0,0.52,0
0.48,9240,0,0,0.48
0.47,9241,0,0,0.47
0.53,9242,0,0.53,0
0.42,9243,0,0,0.42
0.53,9244,0,0.53,0
0.61,9245,0,0.61,0
0.48,9246,0,0,0.48
0.51,9247,0,0.51,0
0.51,9248,0,0.51,0
0.46,9249,0,0,0.46
0.51,9250,0,0.51,0
0.42,9251,0,0,0.42
0.54,9252,0,0.54,0
0.61,9253,0,0.61,0
0.47,9254,0,0,0.47
0.37,9255,0,0,0.37
0.5,9256,0,0.5,0
0.52,9257,0,0.52,0
0.38,9258,0,0,0.38
0.45,9259,0,0,0.45
0.52,9260,0,0.52,0
0.56,9261,0,0.56,0
0.49,9262,0,0,0.49
0.48,9263,0,0,0.48
0.42,9264,0,0,0.42
0.37,9265,0,0,0.37
0.52,9266,0,0.52,0
0.49,9267,0,0,0.49
0.52,9268,0,0.52,0
0.48,9269,0,0,0.48
0.49,9270,0,0,0.49
0.47,9271,0,0,0.47
0.49,9272,0,0,0.49
0.54,9273,0,0.54,0
0.49,9274,0,0,0.49
0.43,9275,0,0,0.43
0.49,9276,0,0,0.49
0.44,9277,0,0,0.44
0.44,9278,0,0,0.44
0.61,9279,0,0.61,0
0.46,9280,0,0,0.46
0.48,9281,0,0,0.48
0.46,9282,0,0,0.46
0.49,9283,0,0,0.49
0.54,9284,0,0.54,0
0.51,9285,0,0.51,0
0.5,9286,0,0.5,0
0.6,9287,0,0.6,0
0.5,9288,0,0.5,0
0.52,9289,0,0.52,0
0.51,9290,0,0.51,0
0.47,9291,0,0,0.47
0.48,9292,0,0,0.48
0.54,9293,0,0.54,0
0.59,9294,0,0.59,0
0.46,9295,0,0,0.46
0.49,9296,0,0,0.49
0.46,9297,0,0,0.46
0.41,9298,0,0,0.41
0.49,9299,0,0,0.49
0.51,9300,0,0.51,0
0.54,9301,0,0.54,0
0.46,9302,0,0,0.46
0.54,9303,0,0.54,0
0.45,9304,0,0,0.45
0.42,9305,0,0,0.42
0.47,9306,0,0,0.47
0.4,9307,0,0,0.4
0.55,9308,0,0.55,0
0.5,9309,0,0.5,0
0.52,9310,0,0.52,0
0.57,9311,0,0.57,0
0.5,9312,0,0.5,0
0.56,9313,0,0.56,0
0.46,9314,0,0,0.46
0.53,9315,0,0.53,0
0.53,9316,0,0.53,0
0.55,9317,0,0.55,0
0.55,9318,0,0.55,0
0.52,9319,0,0.52,0
0.48,9320,0,0,0.48
0.53,9321,0,0.53,0
0.42,9322,0,0,0.42
0.45,9323,0,0,0.45
0.44,9324,0,0,0.44
0.57,9325,0,0.57,0
0.54,9326,0,0.54,0
0.52,9327,0,0.52,0
0.48,9328,0,0,0.48
0.44,9329,0,0,0.44
0.46,9330,0,0,0.46
0.55,9331,0,0.55,0
0.41,9332,0,0,0.41
0.55,9333,0,0.55,0
0.5,9334,0,0.5,0
0.61,9335,0,0.61,0
0.49,9336,0,0,0.49
0.55,9337,0,0.55,0
0.44,9338,0,0,0.44
0.4,9339,0,0,0.4
0.4,9340,0,0,0.4
0.48,9341,0,0,0.48
0.57,9342,0,0.57,0
0.51,9343,0,0.51,0
0.47,9344,0,0,0.47
0.52,9345,0,0.52,0
0.5,9346,0,0.5,0
0.6,9347,0,0.6,0
0.5,9348,0,0.5,0
0.56,9349,0,0.56,0
0.43,9350,0,0,0.43
0.48,9351,0,0,0.48
0.49,9352,0,0,0.49
0.51,9353,0,0.51,0
0.52,9354,0,0.52,0
0.47,9355,0,0,0.47
0.51,9356,0,0.51,0
0.54,9357,0,0.54,0
0.5,9358,0,0.5,0
0.61,9359,0,0.61,0
0.46,9360,0,0,0.46
0.51,9361,0,0.51,0
0.45,9362,0,0,0.45
0.59,9363,0,0.59,0
0.5,9364,0,0.5,0
0.55,9365,0,0.55,0
0.49,9366,0,0,0.49
0.54,9367,0,0.54,0
0.55,9368,0,0.55,0
0.54,9369,0,0.54,0
0.57,9370,0,0.57,0
0.47,9371,0,0,0.47
0.52,9372,0,0.52,0
0.53,9373,0,0.53,0
0.46,9374,0,0,0.46
0.45,9375,0,0,0.45
0.46,9376,0,0,0.46
0.45,9377,0,0,0.45
0.44,9378,0,0,0.44
0.53,9379,0,0.53,0
0.5,9380,0,0.5,0
0.44,9381,0,0,0.44
0.46,9382,0,0,0.46
0.47,9383,0,0,0.47
0.55,9384,0,0.55,0
0.5,9385,0,0.5,0
0.44,9386,0,0,0.44
0.51,9387,0,0.51,0
0.55,9388,0,0.55,0
0.43,9389,0,0,0.43
0.54,9390,0,0.54,0
0.58,9391,0,0.58,0
0.54,9392,0,0.54,0
0.43,9393,0,0,0.43
0.53,9394,0,0.53,0
